state,country,lat,long,date,cases,new_cases
,Italy,41.87194,12.56738,2022-11-26,24260660,0
,Italy,41.87194,12.56738,2022-11-27,24260660,0
,Italy,41.87194,12.56738,2022-11-28,24260660,0
,Italy,41.87194,12.56738,2022-11-29,24260660,0
,Italy,41.87194,12.56738,2022-11-30,24260660,0
,Italy,41.87194,12.56738,2022-12-01,24260660,0
,Italy,41.87194,12.56738,2022-12-02,24488080,227420
,Italy,41.87194,12.56738,2022-12-03,24488080,0
,Italy,41.87194,12.56738,2022-12-04,24488080,0
,Italy,41.87194,12.56738,2022-12-05,24488080,0
,Italy,41.87194,12.56738,2022-12-06,24488080,0
,Italy,41.87194,12.56738,2022-12-07,24488080,0
,Italy,41.87194,12.56738,2022-12-08,24488080,0
,Italy,41.87194,12.56738,2022-12-09,24709404,221324
,Italy,41.87194,12.56738,2022-12-10,24709404,0
,Italy,41.87194,12.56738,2022-12-11,24709404,0
,Italy,41.87194,12.56738,2022-12-12,24709404,0
,Italy,41.87194,12.56738,2022-12-13,24709404,0
,Italy,41.87194,12.56738,2022-12-14,24709404,0
,Italy,41.87194,12.56738,2022-12-15,24709404,0
,Italy,41.87194,12.56738,2022-12-16,24884034,174630
,Italy,41.87194,12.56738,2022-12-17,24884034,0
,Italy,41.87194,12.56738,2022-12-18,24884034,0
,Italy,41.87194,12.56738,2022-12-19,24884034,0
,Italy,41.87194,12.56738,2022-12-20,24884034,0
,Italy,41.87194,12.56738,2022-12-21,24884034,0
,Italy,41.87194,12.56738,2022-12-22,24884034,0
,Italy,41.87194,12.56738,2022-12-23,25021606,137572
,Italy,41.87194,12.56738,2022-12-24,25021606,0
,Italy,41.87194,12.56738,2022-12-25,25021606,0
,Italy,41.87194,12.56738,2022-12-26,25021606,0
,Italy,41.87194,12.56738,2022-12-27,25021606,0
,Italy,41.87194,12.56738,2022-12-28,25021606,0
,Italy,41.87194,12.56738,2022-12-29,25021606,0
,Italy,41.87194,12.56738,2022-12-30,25143705,122099
,Italy,41.87194,12.56738,2022-12-31,25143705,0
,Italy,41.87194,12.56738,2023-01-01,25143705,0
,Italy,41.87194,12.56738,2023-01-02,25143705,0
,Italy,41.87194,12.56738,2023-01-03,25143705,0
,Italy,41.87194,12.56738,2023-01-04,25143705,0
,Italy,41.87194,12.56738,2023-01-05,25143705,0
,Italy,41.87194,12.56738,2023-01-06,25279682,135977
,Italy,41.87194,12.56738,2023-01-07,25279682,0
,Italy,41.87194,12.56738,2023-01-08,25279682,0
,Italy,41.87194,12.56738,2023-01-09,25279682,0
,Italy,41.87194,12.56738,2023-01-10,25279682,0
,Italy,41.87194,12.56738,2023-01-11,25279682,0
,Italy,41.87194,12.56738,2023-01-12,25279682,0
,Italy,41.87194,12.56738,2023-01-13,25363742,84060
,Italy,41.87194,12.56738,2023-01-14,25363742,0
,Italy,41.87194,12.56738,2023-01-15,25363742,0
,Italy,41.87194,12.56738,2023-01-16,25363742,0
,Italy,41.87194,12.56738,2023-01-17,25363742,0
,Italy,41.87194,12.56738,2023-01-18,25363742,0
,Italy,41.87194,12.56738,2023-01-19,25363742,0
,Italy,41.87194,12.56738,2023-01-20,25415630,51888
,Italy,41.87194,12.56738,2023-01-21,25415630,0
,Italy,41.87194,12.56738,2023-01-22,25415630,0
,Italy,41.87194,12.56738,2023-01-23,25415630,0
,Italy,41.87194,12.56738,2023-01-24,25415630,0
,Italy,41.87194,12.56738,2023-01-25,25415630,0
,Italy,41.87194,12.56738,2023-01-26,25415630,0
,Italy,41.87194,12.56738,2023-01-27,25453789,38159
,Italy,41.87194,12.56738,2023-01-28,25453789,0
,Italy,41.87194,12.56738,2023-01-29,25453789,0
,Italy,41.87194,12.56738,2023-01-30,25453789,0
,Italy,41.87194,12.56738,2023-01-31,25453789,0
,Italy,41.87194,12.56738,2023-02-01,25453789,0
,Italy,41.87194,12.56738,2023-02-02,25453789,0
,Italy,41.87194,12.56738,2023-02-03,25488166,34377
,Italy,41.87194,12.56738,2023-02-04,25488166,0
,Italy,41.87194,12.56738,2023-02-05,25488166,0
,Italy,41.87194,12.56738,2023-02-06,25488166,0
,Italy,41.87194,12.56738,2023-02-07,25488166,0
,Italy,41.87194,12.56738,2023-02-08,25488166,0
,Italy,41.87194,12.56738,2023-02-09,25488166,0
,Italy,41.87194,12.56738,2023-02-10,25519067,30901
,Italy,41.87194,12.56738,2023-02-11,25519067,0
,Italy,41.87194,12.56738,2023-02-12,25519067,0
,Italy,41.87194,12.56738,2023-02-13,25519067,0
,Italy,41.87194,12.56738,2023-02-14,25519067,0
,Italy,41.87194,12.56738,2023-02-15,25519067,0
,Italy,41.87194,12.56738,2023-02-16,25519067,0
,Italy,41.87194,12.56738,2023-02-17,25547414,28347
,Italy,41.87194,12.56738,2023-02-18,25547414,0
,Italy,41.87194,12.56738,2023-02-19,25547414,0
,Italy,41.87194,12.56738,2023-02-20,25547414,0
,Italy,41.87194,12.56738,2023-02-21,25547414,0
,Italy,41.87194,12.56738,2023-02-22,25547414,0
,Italy,41.87194,12.56738,2023-02-23,25547414,0
,Italy,41.87194,12.56738,2023-02-24,25576852,29438
,Italy,41.87194,12.56738,2023-02-25,25576852,0
,Italy,41.87194,12.56738,2023-02-26,25576852,0
,Italy,41.87194,12.56738,2023-02-27,25576852,0
,Italy,41.87194,12.56738,2023-02-28,25576852,0
,Italy,41.87194,12.56738,2023-03-01,25576852,0
,Italy,41.87194,12.56738,2023-03-02,25576852,0
,Italy,41.87194,12.56738,2023-03-03,25603510,26658
,Italy,41.87194,12.56738,2023-03-04,25603510,0
,Italy,41.87194,12.56738,2023-03-05,25603510,0
,Italy,41.87194,12.56738,2023-03-06,25603510,0
,Italy,41.87194,12.56738,2023-03-07,25603510,0
,Italy,41.87194,12.56738,2023-03-08,25603510,0
,Italy,41.87194,12.56738,2023-03-09,25603510,0
,Mexico,23.6345,-102.5528,2020-01-22,0,0
,Mexico,23.6345,-102.5528,2020-01-23,0,0
,Mexico,23.6345,-102.5528,2020-01-24,0,0
,Mexico,23.6345,-102.5528,2020-01-25,0,0
,Mexico,23.6345,-102.5528,2020-01-26,0,0
,Mexico,23.6345,-102.5528,2020-01-27,0,0
,Mexico,23.6345,-102.5528,2020-01-28,0,0
,Mexico,23.6345,-102.5528,2020-01-29,0,0
,Mexico,23.6345,-102.5528,2020-01-30,0,0
,Mexico,23.6345,-102.5528,2020-01-31,0,0
,Mexico,23.6345,-102.5528,2020-02-01,0,0
,Mexico,23.6345,-102.5528,2020-02-02,0,0
,Mexico,23.6345,-102.5528,2020-02-03,0,0
,Mexico,23.6345,-102.5528,2020-02-04,0,0
,Mexico,23.6345,-102.5528,2020-02-05,0,0
,Mexico,23.6345,-102.5528,2020-02-06,0,0
,Mexico,23.6345,-102.5528,2020-02-07,0,0
,Mexico,23.6345,-102.5528,2020-02-08,0,0
,Mexico,23.6345,-102.5528,2020-02-09,0,0
,Mexico,23.6345,-102.5528,2020-02-10,0,0
,Mexico,23.6345,-102.5528,2020-02-11,0,0
,Mexico,23.6345,-102.5528,2020-02-12,0,0
,Mexico,23.6345,-102.5528,2020-02-13,0,0
,Mexico,23.6345,-102.5528,2020-02-14,0,0
,Mexico,23.6345,-102.5528,2020-02-15,0,0
,Mexico,23.6345,-102.5528,2020-02-16,0,0
,Mexico,23.6345,-102.5528,2020-02-17,0,0
,Mexico,23.6345,-102.5528,2020-02-18,0,0
,Mexico,23.6345,-102.5528,2020-02-19,0,0
,Mexico,23.6345,-102.5528,2020-02-20,0,0
,Mexico,23.6345,-102.5528,2020-02-21,0,0
,Mexico,23.6345,-102.5528,2020-02-22,0,0
,Mexico,23.6345,-102.5528,2020-02-23,0,0
,Mexico,23.6345,-102.5528,2020-02-24,0,0
,Mexico,23.6345,-102.5528,2020-02-25,0,0
,Mexico,23.6345,-102.5528,2020-02-26,0,0
,Mexico,23.6345,-102.5528,2020-02-27,0,0
,Mexico,23.6345,-102.5528,2020-02-28,1,1
,Mexico,23.6345,-102.5528,2020-02-29,4,3
,Mexico,23.6345,-102.5528,2020-03-01,5,1
,Mexico,23.6345,-102.5528,2020-03-02,5,0
,Mexico,23.6345,-102.5528,2020-03-03,5,0
,Mexico,23.6345,-102.5528,2020-03-04,5,0
,Mexico,23.6345,-102.5528,2020-03-05,5,0
,Mexico,23.6345,-102.5528,2020-03-06,6,1
,Mexico,23.6345,-102.5528,2020-03-07,6,0
,Mexico,23.6345,-102.5528,2020-03-08,7,1
,Mexico,23.6345,-102.5528,2020-03-09,7,0
,Mexico,23.6345,-102.5528,2020-03-10,7,0
,Mexico,23.6345,-102.5528,2020-03-11,8,1
,Mexico,23.6345,-102.5528,2020-03-12,12,4
,Mexico,23.6345,-102.5528,2020-03-13,26,14
,Mexico,23.6345,-102.5528,2020-03-14,41,15
,Mexico,23.6345,-102.5528,2020-03-15,53,12
,Mexico,23.6345,-102.5528,2020-03-16,82,29
,Mexico,23.6345,-102.5528,2020-03-17,93,11
,Mexico,23.6345,-102.5528,2020-03-18,118,25
,Mexico,23.6345,-102.5528,2020-03-19,164,46
,Mexico,23.6345,-102.5528,2020-03-20,203,39
,Mexico,23.6345,-102.5528,2020-03-21,251,48
,Mexico,23.6345,-102.5528,2020-03-22,316,65
,Mexico,23.6345,-102.5528,2020-03-23,367,51
,Mexico,23.6345,-102.5528,2020-03-24,405,38
,Mexico,23.6345,-102.5528,2020-03-25,475,70
,Mexico,23.6345,-102.5528,2020-03-26,585,110
,Mexico,23.6345,-102.5528,2020-03-27,717,132
,Mexico,23.6345,-102.5528,2020-03-28,848,131
,Mexico,23.6345,-102.5528,2020-03-29,993,145
,Mexico,23.6345,-102.5528,2020-03-30,1094,101
,Mexico,23.6345,-102.5528,2020-03-31,1215,121
,Mexico,23.6345,-102.5528,2020-04-01,1378,163
,Mexico,23.6345,-102.5528,2020-04-02,1510,132
,Mexico,23.6345,-102.5528,2020-04-03,1688,178
,Mexico,23.6345,-102.5528,2020-04-04,1890,202
,Mexico,23.6345,-102.5528,2020-04-05,2143,253
,Mexico,23.6345,-102.5528,2020-04-06,2439,296
,Mexico,23.6345,-102.5528,2020-04-07,2785,346
,Mexico,23.6345,-102.5528,2020-04-08,3181,396
,Mexico,23.6345,-102.5528,2020-04-09,3441,260
,Mexico,23.6345,-102.5528,2020-04-10,3844,403
,Mexico,23.6345,-102.5528,2020-04-11,4219,375
,Mexico,23.6345,-102.5528,2020-04-12,4661,442
,Mexico,23.6345,-102.5528,2020-04-13,5014,353
,Mexico,23.6345,-102.5528,2020-04-14,5399,385
,Mexico,23.6345,-102.5528,2020-04-15,5847,448
,Mexico,23.6345,-102.5528,2020-04-16,6297,450
,Mexico,23.6345,-102.5528,2020-04-17,6875,578
,Mexico,23.6345,-102.5528,2020-04-18,7497,622
,Mexico,23.6345,-102.5528,2020-04-19,8261,764
,Mexico,23.6345,-102.5528,2020-04-20,8772,511
,Mexico,23.6345,-102.5528,2020-04-21,9501,729
,Mexico,23.6345,-102.5528,2020-04-22,10544,1043
,Mexico,23.6345,-102.5528,2020-04-23,11633,1089
,Mexico,23.6345,-102.5528,2020-04-24,12872,1239
,Mexico,23.6345,-102.5528,2020-04-25,13842,970
,Mexico,23.6345,-102.5528,2020-04-26,14677,835
,Mexico,23.6345,-102.5528,2020-04-27,15529,852
,Mexico,23.6345,-102.5528,2020-04-28,16752,1223
,Mexico,23.6345,-102.5528,2020-04-29,17799,1047
,Mexico,23.6345,-102.5528,2020-04-30,19224,1425
,Mexico,23.6345,-102.5528,2020-05-01,20739,1515
,Mexico,23.6345,-102.5528,2020-05-02,22088,1349
,Mexico,23.6345,-102.5528,2020-05-03,23471,1383
,Mexico,23.6345,-102.5528,2020-05-04,24905,1434
,Mexico,23.6345,-102.5528,2020-05-05,26025,1120
,Mexico,23.6345,-102.5528,2020-05-06,27634,1609
,Mexico,23.6345,-102.5528,2020-05-07,29616,1982
,Mexico,23.6345,-102.5528,2020-05-08,31522,1906
,Mexico,23.6345,-102.5528,2020-05-09,33460,1938
,Mexico,23.6345,-102.5528,2020-05-10,35022,1562
,Mexico,23.6345,-102.5528,2020-05-11,36327,1305
,Mexico,23.6345,-102.5528,2020-05-12,38324,1997
,Mexico,23.6345,-102.5528,2020-05-13,40186,1862
,Mexico,23.6345,-102.5528,2020-05-14,42595,2409
,Mexico,23.6345,-102.5528,2020-05-15,45032,2437
,Mexico,23.6345,-102.5528,2020-05-16,47144,2112
,Mexico,23.6345,-102.5528,2020-05-17,49219,2075
,Mexico,23.6345,-102.5528,2020-05-18,51633,2414
,Mexico,23.6345,-102.5528,2020-05-19,54346,2713
,Mexico,23.6345,-102.5528,2020-05-20,56594,2248
,Mexico,23.6345,-102.5528,2020-05-21,59567,2973
,Mexico,23.6345,-102.5528,2020-05-22,62527,2960
,Mexico,23.6345,-102.5528,2020-05-23,65856,3329
,Mexico,23.6345,-102.5528,2020-05-24,68620,2764
,Mexico,23.6345,-102.5528,2020-05-25,71105,2485
,Mexico,23.6345,-102.5528,2020-05-26,74560,3455
,Mexico,23.6345,-102.5528,2020-05-27,78023,3463
,Mexico,23.6345,-102.5528,2020-05-28,81400,3377
,Mexico,23.6345,-102.5528,2020-05-29,84627,3227
,Mexico,23.6345,-102.5528,2020-05-30,87512,2885
,Mexico,23.6345,-102.5528,2020-05-31,90664,3152
,Mexico,23.6345,-102.5528,2020-06-01,93435,2771
,Mexico,23.6345,-102.5528,2020-06-02,97326,3891
,Mexico,23.6345,-102.5528,2020-06-03,101238,3912
,Mexico,23.6345,-102.5528,2020-06-04,105680,4442
,Mexico,23.6345,-102.5528,2020-06-05,110026,4346
,Mexico,23.6345,-102.5528,2020-06-06,113619,3593
,Mexico,23.6345,-102.5528,2020-06-07,117103,3484
,Mexico,23.6345,-102.5528,2020-06-08,120102,2999
,Mexico,23.6345,-102.5528,2020-06-09,124301,4199
,Mexico,23.6345,-102.5528,2020-06-10,129184,4883
,Mexico,23.6345,-102.5528,2020-06-11,133974,4790
,Mexico,23.6345,-102.5528,2020-06-12,139196,5222
,Mexico,23.6345,-102.5528,2020-06-13,142690,3494
,Mexico,23.6345,-102.5528,2020-06-14,146837,4147
,Mexico,23.6345,-102.5528,2020-06-15,150264,3427
,Mexico,23.6345,-102.5528,2020-06-16,154863,4599
,Mexico,23.6345,-102.5528,2020-06-17,159793,4930
,Mexico,23.6345,-102.5528,2020-06-18,165455,5662
,Mexico,23.6345,-102.5528,2020-06-19,170485,5030
,Mexico,23.6345,-102.5528,2020-06-20,175202,4717
,Mexico,23.6345,-102.5528,2020-06-21,180545,5343
,Mexico,23.6345,-102.5528,2020-06-22,185122,4577
,Mexico,23.6345,-102.5528,2020-06-23,191410,6288
,Mexico,23.6345,-102.5528,2020-06-24,196847,5437
,Mexico,23.6345,-102.5528,2020-06-25,202951,6104
,Mexico,23.6345,-102.5528,2020-06-26,208392,5441
,Mexico,23.6345,-102.5528,2020-06-27,212802,4410
,Mexico,23.6345,-102.5528,2020-06-28,216852,4050
,Mexico,23.6345,-102.5528,2020-06-29,220657,3805
,Mexico,23.6345,-102.5528,2020-06-30,226089,5432
,Mexico,23.6345,-102.5528,2020-07-01,231770,5681
,Mexico,23.6345,-102.5528,2020-07-02,238511,6741
,Mexico,23.6345,-102.5528,2020-07-03,245251,6740
,Mexico,23.6345,-102.5528,2020-07-04,252165,6914
,Mexico,23.6345,-102.5528,2020-07-05,256848,4683
,Mexico,23.6345,-102.5528,2020-07-06,261750,4902
,Mexico,23.6345,-102.5528,2020-07-07,268008,6258
,Mexico,23.6345,-102.5528,2020-07-08,275003,6995
,Mexico,23.6345,-102.5528,2020-07-09,282283,7280
,Mexico,23.6345,-102.5528,2020-07-10,289174,6891
,Mexico,23.6345,-102.5528,2020-07-11,295268,6094
,Mexico,23.6345,-102.5528,2020-07-12,299750,4482
,Mexico,23.6345,-102.5528,2020-07-13,304435,4685
,Mexico,23.6345,-102.5528,2020-07-14,311486,7051
,Mexico,23.6345,-102.5528,2020-07-15,317635,6149
,Mexico,23.6345,-102.5528,2020-07-16,324041,6406
,Mexico,23.6345,-102.5528,2020-07-17,331298,7257
,Mexico,23.6345,-102.5528,2020-07-18,338913,7615
,Mexico,23.6345,-102.5528,2020-07-19,344224,5311
,Mexico,23.6345,-102.5528,2020-07-20,349396,5172
,Mexico,23.6345,-102.5528,2020-07-21,356255,6859
,Mexico,23.6345,-102.5528,2020-07-22,362274,6019
,Mexico,23.6345,-102.5528,2020-07-23,370712,8438
,Mexico,23.6345,-102.5528,2020-07-24,378285,7573
,Mexico,23.6345,-102.5528,2020-07-25,385036,6751
,Mexico,23.6345,-102.5528,2020-07-26,390516,5480
,Mexico,23.6345,-102.5528,2020-07-27,395489,4973
,Mexico,23.6345,-102.5528,2020-07-28,402697,7208
,Mexico,23.6345,-102.5528,2020-07-29,408449,5752
,Mexico,23.6345,-102.5528,2020-07-30,416179,7730
,Mexico,23.6345,-102.5528,2020-07-31,424637,8458
,Mexico,23.6345,-102.5528,2020-08-01,434193,9556
,Mexico,23.6345,-102.5528,2020-08-02,439046,4853
,Mexico,23.6345,-102.5528,2020-08-03,443813,4767
,Mexico,23.6345,-102.5528,2020-08-04,449961,6148
,Mexico,23.6345,-102.5528,2020-08-05,456100,6139
,Mexico,23.6345,-102.5528,2020-08-06,462690,6590
,Mexico,23.6345,-102.5528,2020-08-07,469407,6717
,Mexico,23.6345,-102.5528,2020-08-08,475902,6495
,Mexico,23.6345,-102.5528,2020-08-09,480278,4376
,Mexico,23.6345,-102.5528,2020-08-10,485836,5558
,Mexico,23.6345,-102.5528,2020-08-11,492522,6686
,Mexico,23.6345,-102.5528,2020-08-12,498380,5858
,Mexico,23.6345,-102.5528,2020-08-13,505751,7371
,Mexico,23.6345,-102.5528,2020-08-14,511369,5618
,Mexico,23.6345,-102.5528,2020-08-15,517714,6345
,Mexico,23.6345,-102.5528,2020-08-16,522162,4448
,Mexico,23.6345,-102.5528,2020-08-17,525733,3571
,Mexico,23.6345,-102.5528,2020-08-18,531239,5506
,Mexico,23.6345,-102.5528,2020-08-19,537031,5792
,Mexico,23.6345,-102.5528,2020-08-20,543806,6775
,Mexico,23.6345,-102.5528,2020-08-21,549734,5928
,Mexico,23.6345,-102.5528,2020-08-22,556216,6482
,Mexico,23.6345,-102.5528,2020-08-23,560164,3948
,Mexico,23.6345,-102.5528,2020-08-24,563705,3541
,Mexico,23.6345,-102.5528,2020-08-25,568621,4916
,Mexico,23.6345,-102.5528,2020-08-26,573888,5267
,Mexico,23.6345,-102.5528,2020-08-27,579914,6026
,Mexico,23.6345,-102.5528,2020-08-28,585738,5824
,Mexico,23.6345,-102.5528,2020-08-29,591712,5974
,Mexico,23.6345,-102.5528,2020-08-30,595841,4129
,Mexico,23.6345,-102.5528,2020-08-31,599560,3719
,Mexico,23.6345,-102.5528,2020-09-01,606036,6476
,Mexico,23.6345,-102.5528,2020-09-02,610957,4921
,Mexico,23.6345,-102.5528,2020-09-03,616894,5937
,Mexico,23.6345,-102.5528,2020-09-04,623090,6196
,Mexico,23.6345,-102.5528,2020-09-05,629409,6319
,Mexico,23.6345,-102.5528,2020-09-06,634023,4614
,Mexico,23.6345,-102.5528,2020-09-07,637509,3486
,Mexico,23.6345,-102.5528,2020-09-08,642860,5351
,Mexico,23.6345,-102.5528,2020-09-09,647321,4461
,Mexico,23.6345,-102.5528,2020-09-10,652364,5043
,Mexico,23.6345,-102.5528,2020-09-11,658299,5935
,Mexico,23.6345,-102.5528,2020-09-12,663973,5674
,Mexico,23.6345,-102.5528,2020-09-13,668381,4408
,Mexico,23.6345,-102.5528,2020-09-14,671716,3335
,Mexico,23.6345,-102.5528,2020-09-15,676487,4771
,Mexico,23.6345,-102.5528,2020-09-16,680931,4444
,Mexico,23.6345,-102.5528,2020-09-17,684113,3182
,Mexico,23.6345,-102.5528,2020-09-18,688954,4841
,Mexico,23.6345,-102.5528,2020-09-19,694121,5167
,Mexico,23.6345,-102.5528,2020-09-20,697663,3542
,Mexico,23.6345,-102.5528,2020-09-21,700580,2917
,Mexico,23.6345,-102.5528,2020-09-22,705263,4683
,Mexico,23.6345,-102.5528,2020-09-23,710049,4786
,Mexico,23.6345,-102.5528,2020-09-24,715457,5408
,Mexico,23.6345,-102.5528,2020-09-25,720858,5401
,Mexico,23.6345,-102.5528,2020-09-26,726431,5573
,Mexico,23.6345,-102.5528,2020-09-27,730317,3886
,Mexico,23.6345,-102.5528,2020-09-28,733717,3400
,Mexico,23.6345,-102.5528,2020-09-29,738163,4446
,Mexico,23.6345,-102.5528,2020-09-30,743216,5053
,Mexico,23.6345,-102.5528,2020-10-01,748315,5099
,Mexico,23.6345,-102.5528,2020-10-02,753090,4775
,Mexico,23.6345,-102.5528,2020-10-03,757953,4863
,Mexico,23.6345,-102.5528,2020-10-04,761665,3712
,Mexico,23.6345,-102.5528,2020-10-05,789780,28115
,Mexico,23.6345,-102.5528,2020-10-06,794608,4828
,Mexico,23.6345,-102.5528,2020-10-07,799188,4580
,Mexico,23.6345,-102.5528,2020-10-08,804488,5300
,Mexico,23.6345,-102.5528,2020-10-09,810020,5532
,Mexico,23.6345,-102.5528,2020-10-10,814328,4308
,Mexico,23.6345,-102.5528,2020-10-11,817503,3175
,Mexico,23.6345,-102.5528,2020-10-12,821045,3542
,Mexico,23.6345,-102.5528,2020-10-13,825340,4295
,Mexico,23.6345,-102.5528,2020-10-14,829396,4056
,Mexico,23.6345,-102.5528,2020-10-15,834910,5514
,Mexico,23.6345,-102.5528,2020-10-16,841661,6751
,Mexico,23.6345,-102.5528,2020-10-17,847108,5447
,Mexico,23.6345,-102.5528,2020-10-18,851227,4119
,Mexico,23.6345,-102.5528,2020-10-19,854926,3699
,Mexico,23.6345,-102.5528,2020-10-20,860714,5788
,Mexico,23.6345,-102.5528,2020-10-21,867559,6845
,Mexico,23.6345,-102.5528,2020-10-22,874171,6612
,Mexico,23.6345,-102.5528,2020-10-23,880775,6604
,Mexico,23.6345,-102.5528,2020-10-24,886800,6025
,Mexico,23.6345,-102.5528,2020-10-25,891160,4360
,Mexico,23.6345,-102.5528,2020-10-26,895326,4166
,Mexico,23.6345,-102.5528,2020-10-27,901268,5942
,Mexico,23.6345,-102.5528,2020-10-28,906863,5595
,Mexico,23.6345,-102.5528,2020-10-29,912811,5948
,Mexico,23.6345,-102.5528,2020-10-30,918811,6000
,Mexico,23.6345,-102.5528,2020-10-31,924962,6151
,Mexico,23.6345,-102.5528,2020-11-01,929392,4430
,Mexico,23.6345,-102.5528,2020-11-02,933155,3763
,Mexico,23.6345,-102.5528,2020-11-03,938405,5250
,Mexico,23.6345,-102.5528,2020-11-04,943630,5225
,Mexico,23.6345,-102.5528,2020-11-05,949197,5567
,Mexico,23.6345,-102.5528,2020-11-06,955128,5931
,Mexico,23.6345,-102.5528,2020-11-07,961938,6810
,Mexico,23.6345,-102.5528,2020-11-08,967825,5887
,Mexico,23.6345,-102.5528,2020-11-09,972785,4960
,Mexico,23.6345,-102.5528,2020-11-10,978531,5746
,Mexico,23.6345,-102.5528,2020-11-11,986177,7646
,Mexico,23.6345,-102.5528,2020-11-12,991835,5658
,Mexico,23.6345,-102.5528,2020-11-13,997393,5558
,Mexico,23.6345,-102.5528,2020-11-14,1003253,5860
,Mexico,23.6345,-102.5528,2020-11-15,1006522,3269
,Mexico,23.6345,-102.5528,2020-11-16,1009396,2874
,Mexico,23.6345,-102.5528,2020-11-17,1011153,1757
,Mexico,23.6345,-102.5528,2020-11-18,1015071,3918
,Mexico,23.6345,-102.5528,2020-11-19,1019543,4472
,Mexico,23.6345,-102.5528,2020-11-20,1025969,6426
,Mexico,23.6345,-102.5528,2020-11-21,1032688,6719
,Mexico,23.6345,-102.5528,2020-11-22,1041875,9187
,Mexico,23.6345,-102.5528,2020-11-23,1049358,7483
,Mexico,23.6345,-102.5528,2020-11-24,1060152,10794
,Mexico,23.6345,-102.5528,2020-11-25,1070487,10335
,Mexico,23.6345,-102.5528,2020-11-26,1078594,8107
,Mexico,23.6345,-102.5528,2020-11-27,1090675,12081
,Mexico,23.6345,-102.5528,2020-11-28,1101403,10728
,Mexico,23.6345,-102.5528,2020-11-29,1107071,5668
,Mexico,23.6345,-102.5528,2020-11-30,1113543,6472
,Mexico,23.6345,-102.5528,2020-12-01,1122362,8819
,Mexico,23.6345,-102.5528,2020-12-02,1133613,11251
,Mexico,23.6345,-102.5528,2020-12-03,1144643,11030
,Mexico,23.6345,-102.5528,2020-12-04,1156770,12127
,Mexico,23.6345,-102.5528,2020-12-05,1168395,11625
,Mexico,23.6345,-102.5528,2020-12-06,1175850,7455
,Mexico,23.6345,-102.5528,2020-12-07,1182249,6399
,Mexico,23.6345,-102.5528,2020-12-08,1193255,11006
,Mexico,23.6345,-102.5528,2020-12-09,1205229,11974
,Mexico,23.6345,-102.5528,2020-12-10,1217126,11897
,Mexico,23.6345,-102.5528,2020-12-11,1229379,12253
,Mexico,23.6345,-102.5528,2020-12-12,1241436,12057
,Mexico,23.6345,-102.5528,2020-12-13,1250044,8608
,Mexico,23.6345,-102.5528,2020-12-14,1255974,5930
,Mexico,23.6345,-102.5528,2020-12-15,1267202,11228
,Mexico,23.6345,-102.5528,2020-12-16,1277499,10297
,Mexico,23.6345,-102.5528,2020-12-17,1289298,11799
,Mexico,23.6345,-102.5528,2020-12-18,1301546,12248
,Mexico,23.6345,-102.5528,2020-12-19,1313675,12129
,Mexico,23.6345,-102.5528,2020-12-20,1320545,6870
